Location,Strain,Habitat,Latitude,Longitude,Mean_annual_temperature,Mean_precipitation_driest_quarter,Mean_precipitation_wettest_quarter,Mean_annual_precipitation
Arizona,SY0921A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0922A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0923A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0951,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0953A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0953B,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0954,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0956,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0957,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0959,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0961,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0962,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0963,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0964,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0965,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0966A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0967,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0968,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0969,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0970A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0974A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0975,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0976,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0985A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0986A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0987A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0988,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0989,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0990,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0991,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0994,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY0995,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1017,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1018,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1020,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1021,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1022,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1024,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1025,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1028A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1036,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1037,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1038,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1039,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1040,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1041,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1042,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1043,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1044,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1056,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1057,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1058,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1059,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1061A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1062,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1063,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1064,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1066,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1068A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1069A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1070,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1071A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1072A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1073A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1073B,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1074A,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1075,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1077,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1079,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1080,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,SY1085,Sonoran Desert,32.27,-110.89,20.4,5,59,28
Arizona,LG1048,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1049,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1051,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1052,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1053,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1054,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1055,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1056,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1057,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1058,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1059,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1060,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1061,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1062,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1063,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1064,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1065,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1067,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1068,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1069,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1070,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1071,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1073,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1074,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1075,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1077,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1079,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1081,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1083,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1084,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1085,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1088,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1089,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1091,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1092,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1093,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1094,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1113,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1114,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1116,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1117,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1118,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1119,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1128,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1249,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1273,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1359,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1361,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1385,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1387,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1389,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1398,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1400,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1415,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1416,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1417,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1420,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1426,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1432,Sonoran Desert,32,-110.7,18.4,5,94,36
Arizona,LG1433,Sonoran Desert,32,-110.7,18.4,5,94,36
Southern_Africa,Saf-160-65,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-160-96,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-162-17,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-162-42,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-162-75,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-162-82,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-162-95,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-227-10,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-227-15,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-227-23,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-227-30,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-227-36,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-227-45,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-227-6,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-227-7,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-227-70,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-227-72,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-227-88,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-227-94,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-227-96,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-228-1,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-228-11,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-228-19,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-228-29,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-228-31,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-228-34,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-228-4,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-228-43,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-228-44,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-228-5,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-228-74,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-228-77,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-228-9,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-228-91,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-228-96,Primary forest with large Ficus at the base of Waterberg Plateau,-20.5055,17.24196,19.36666679,0,112,37.41666667
Southern_Africa,Saf-163-50,Evidence of fire; woodland,-20.40345,17.35615,19.52083397,0,113,37.08333333
Southern_Africa,Saf-163-70,Evidence of fire; woodland,-20.40345,17.35615,19.52083397,0,113,37.08333333
Southern_Africa,Saf-164-11,,-20.38507,17.39116,19.61666679,0,113,36.91666667
Southern_Africa,Saf-165-15,,-20.38507,17.39116,19.61666679,0,113,36.91666667
Southern_Africa,Saf-165-27,,-20.38507,17.39116,19.61666679,0,113,36.91666667
Southern_Africa,Saf-165-52,,-20.38507,17.39116,19.61666679,0,113,36.91666667
Southern_Africa,Saf-165-73,,-20.38507,17.39116,19.61666679,0,113,36.91666667
Southern_Africa,Saf-166-51,,-20.37816,17.40997,19.67083359,0,113,37.08333333
Southern_Africa,Saf-172-20,Shale ridges and arroyo with Fabaceae,-23.56792,15.28286,20.8125,0,16,3.916666667
Southern_Africa,Saf-172-70,Shale ridges and arroyo with Fabaceae,-23.56792,15.28286,20.8125,0,16,3.916666667
Southern_Africa,Saf-172-77,Shale ridges and arroyo with Fabaceae,-23.56792,15.28286,20.8125,0,16,3.916666667
Southern_Africa,Saf-174-38,Shale ridges and arroyo with Fabaceae,-23.56792,15.28286,20.8125,0,16,3.916666667
Southern_Africa,Saf-175-56,Shale ridges and arroyo with Fabaceae,-23.56792,15.28286,20.8125,0,16,3.916666667
Southern_Africa,Saf-175-66,Shale ridges and arroyo with Fabaceae,-23.56792,15.28286,20.8125,0,16,3.916666667
Southern_Africa,Saf-150-36,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-150-9,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-13,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-15,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-19,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-2,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-20,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-22,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-26,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-27,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-28,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-31,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-35,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-39,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-41,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-44,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-45,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-49,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-50,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-53,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-54,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-55,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-56,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-57,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-58,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-61,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-62,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-63,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-65,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-67,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-69,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-7,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-71,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-72,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-73,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-74,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-75,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-78,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-8,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-80,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-84,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-86,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-87,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-89,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-91,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-151-93,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-152-10,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-152-12,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-152-13,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-152-18,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-152-21,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-152-29,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-152-30,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-152-34,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-152-37,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
Southern_Africa,Saf-152-4,"Rich Langebaan dune strandveld community above dunes. Euphorbiaceae, Crassulaceae, mistletoes; many epiphytic lichens",-33.20919,18.08965,16.11666679,7,59,27.66666667
